ID,c0,c1,Output,c2,c3,c4,c5,Pred-confusion-matrix,Input-X,Input-Y,Input-Z,Output-proba-class0,Output-proba-class1,Output-proba-class2,Output-proba-class3,Output-proba-class4,Output-proba-class5,Data-isval,c13,c14,c15
1087235,1.0,61.0,1.0,7.0,6.01,0.0,1534580.0,True-1 Pred-0,-0.001578314229846,0.2233371138572693,0.2689203023910522,0.2126253992319107,0.1945916563272476,0.1522345244884491,0.1613736897706985,0.1120077222585678,0.167167067527771,False,,,
1087256,0.0,67.0,2.0,6.0,4.71,0.0,1555460.0,True-2 Pred-2,-0.9466232061386108,1.3051851987838743,0.5893069505691528,0.155418261885643,0.1671521216630935,0.1831369996070861,0.1729723960161209,0.1655842810869217,0.1557359546422958,True,,,
1087272,1.0,48.0,3.0,11.0,27.38,0.0,1786320.0,True-3 Pred-2,-1.3434715270996094,1.8133699893951416,0.8799554109573364,0.1279625594615936,0.1566952913999557,0.2043070048093795,0.1771807968616485,0.1913690268993377,0.1424852758646011,True,,,
1087289,0.0,64.0,2.0,7.0,0.59,0.0,1469960.0,True-2 Pred-4,-1.5891265869140625,1.976655960083008,0.8005863428115845,0.1241649165749549,0.1497616469860077,0.1963434219360351,0.1771417111158371,0.2103596776723861,0.1422286480665207,False,,,
1087314,1.0,57.0,4.0,10.0,73.14,0.0,1747160.0,True-4 Pred-2,-0.8570355772972107,1.225542068481445,0.5822147130966187,0.1588412821292877,0.169482484459877,0.1827996373176574,0.1723169982433319,0.1597843170166015,0.1567752212285995,False,,,
1087323,1.0,63.0,2.0,9.0,0.32,0.0,1469870.0,True-2 Pred-2,-0.9775936007499696,1.3341984748840332,0.5860335826873779,0.1544109582901001,0.1660701483488083,0.1831189692020416,0.173060268163681,0.1676041483879089,0.1557354927062988,False,,,
1087330,0.0,72.0,3.0,8.0,4.13,0.0,1555320.0,True-3 Pred-0,-0.5736261606216431,0.8063244819641113,0.3490234017372131,0.1839980632066726,0.1781880408525467,0.1626551300287246,0.1679623872041702,0.142849713563919,0.1643466353416443,False,,,
1087341,0.0,62.0,2.0,7.0,1.69,0.0,1582140.0,True-2 Pred-4,-1.4389231204986572,1.8121135234832764,0.7346280813217163,0.1318211555480957,0.1538020968437194,0.1924823522567749,0.1763304620981216,0.1993743479251861,0.1461895555257797,False,,,
1087359,0.0,51.0,1.0,6.0,27.46,0.0,1527690.0,True-1 Pred-2,-1.267808198928833,1.6284798383712769,0.6670781373977661,0.1405569165945053,0.1583542972803115,0.1883227378129959,0.1752095222473144,0.187251329421997,0.1503052115440368,False,,,
1087362,1.0,77.0,2.0,4.0,15.24,0.0,1543790.0,True-2 Pred-0,-0.120823822915554,0.1827471703290939,0.0902599543333053,0.2216468006372451,0.192123681306839,0.1384336352348327,0.1603167802095413,0.1175664290785789,0.1699126213788986,False,,,
1087386,1.0,68.0,3.0,7.0,8.06,0.0,1677500.0,True-3 Pred-0,0.3442488312721252,-0.2576680183410644,0.0546513125300407,0.2437527626752853,0.2036153525114059,0.1325869262218475,0.1539506763219833,0.0955708771944046,0.1705234050750732,True,,,
1087395,0.0,67.0,2.0,8.0,2.97,0.0,1276530.0,True-2 Pred-0,0.1150541827082634,-0.0474142283201217,0.0661482065916061,0.233395978808403,0.1981865614652633,0.1349851489067077,0.1571302562952041,0.1059223935008049,0.1703796684741974,False,,,
1087420,0.0,50.0,2.0,5.0,11.72,0.0,1313230.0,True-2 Pred-0,-0.4604413509368896,0.7431671619415283,0.4050367474555969,0.1847180128097534,0.1814053356647491,0.1665805876255035,0.1676452606916427,0.1362669914960861,0.1633838266134262,False,,,
1087451,0.0,72.0,4.0,5.0,8.83,0.0,1588880.0,True-4 Pred-0,-0.0407504327595233,0.1253100633621215,0.1098433509469032,0.2235262095928192,0.1942746937274933,0.1393413990736007,0.1596868485212326,0.1135837510228157,0.1695870757102966,False,,,
1087465,0.0,48.0,2.0,12.0,12.35,0.0,1506550.0,True-2 Pred-2,-1.1037194728851318,1.4554048776626587,0.6125439405441284,0.1488374918699264,0.1628422290086746,0.1846425384283065,0.1740250438451767,0.1760098487138748,0.1536428481340408,False,,,
1087498,1.0,58.0,1.0,8.0,37.52,0.0,1423170.0,True-1 Pred-4,-1.7408487796783447,2.1192076206207275,0.8727905750274658,0.1172713190317154,0.1470279544591903,0.1983468532562255,0.1782374083995819,0.222025915980339,0.1370906084775924,False,,,
1087502,0.0,64.0,2.0,4.0,4.96,0.0,1518010.0,True-2 Pred-4,-1.655716061592102,2.048958301544189,0.8507587909698486,0.1203274801373481,0.1486247032880783,0.19863922894001,0.177782654762268,0.2152452170848846,0.1393807083368301,False,,,
1087531,0.0,58.0,3.0,6.0,3.97,0.0,1556670.0,True-3 Pred-0,-0.710265576839447,0.960233509540558,0.4065468311309814,0.1754171848297119,0.1747807264328003,0.1671177893877029,0.1697822213172912,0.1510673612356186,0.1618347465991974,False,,,
1087547,1.0,69.0,4.0,6.0,14.07,0.0,1651640.0,True-4 Pred-0,0.078504666686058,-0.0028811860829591,0.0717854350805282,0.2310859411954879,0.196803018450737,0.1361328065395355,0.1576192826032638,0.1076787859201431,0.1706802099943161,True,,,
1087573,0.0,62.0,3.0,5.0,12.62,0.0,1198200.0,True-3 Pred-4,-1.5795295238494873,1.9605052471160889,0.8093521595001221,0.1244497969746589,0.1507342755794525,0.1961265653371811,0.1774102598428726,0.209646001458168,0.1416330486536026,False,,,
1087588,0.0,70.0,5.0,6.0,41.12,0.0,1377120.0,True-5 Pred-4,-1.475716233253479,1.8745598793029783,0.8038406372070312,0.1277169585227966,0.1533389836549759,0.1968730688095092,0.1770939975976944,0.2017430812120437,0.1432339400053024,False,,,
1087596,1.0,73.0,5.0,8.0,23.14,0.0,1749450.0,True-5 Pred-0,0.2596540451049804,-0.1403858512639999,0.1095253825187683,0.2358805239200592,0.2017140239477157,0.137320190668106,0.1559350490570068,0.099448561668396,0.1697016954421997,False,,,
1087607,1.0,56.0,1.0,7.0,4.21,0.0,1675000.0,True-1 Pred-0,0.251434177160263,-0.1231700405478477,0.1195450499653816,0.2346477955579757,0.2013976573944091,0.1382764428853988,0.1561838984489441,0.0998513475060463,0.1696428507566452,False,,,
1087610,0.0,61.0,3.0,6.0,6.14,0.0,1354660.0,True-3 Pred-4,-2.21041202545166,2.559617757797241,1.0381672382354736,0.098755195736885,0.136100172996521,0.2014115005731582,0.1792763173580169,0.2604242861270904,0.1240325942635536,False,,,
1087626,1.0,58.0,1.0,8.0,5.75,0.0,1581710.0,True-1 Pred-0,0.1107367500662803,0.0885999649763107,0.2396253049373626,0.2198621034622192,0.1983144432306289,0.1482782512903213,0.1597499251365661,0.1065829694271087,0.1672122478485107,True,,,
1087634,1.0,67.0,0.0,10.0,5.42,0.0,1616980.0,True-0 Pred-0,-0.2154823243618011,0.4626986384391784,0.3177843987941742,0.2001025527715683,0.1881252229213714,0.1583459377288818,0.164240077137947,0.1228807047009468,0.1663054376840591,True,,,
1087655,1.0,66.0,0.0,7.0,3.94,0.0,1636530.0,True-0 Pred-4,-1.9992817640304563,2.440967798233032,1.1251744031906128,0.1008755788207054,0.1416282057762146,0.2119315862655639,0.1800999194383621,0.2408241927623748,0.1246405839920044,False,,,
1087678,1.0,52.0,2.0,6.0,22.95,0.0,1710810.0,True-2 Pred-0,-0.2940022647380829,0.5580908060073853,0.3483410477638244,0.1947757750749588,0.1857805997133255,0.1614681333303451,0.16537606716156,0.1270630806684494,0.1655363589525222,False,,,
1087683,1.0,54.0,2.0,10.0,9.27,0.0,2011580.0,True-2 Pred-2,-0.6375719308853149,0.990536332130432,0.5097343325614929,0.1707310825586319,0.1752922087907791,0.1770343333482742,0.1700056195259094,0.1464110165834427,0.1605257391929626,True,,,
1087699,1.0,60.0,2.0,9.0,6.17,0.0,1848380.0,True-2 Pred-0,0.2385575175285339,-0.1439343392848968,0.0779055133461952,0.2374171763658523,0.200999304652214,0.1352279484272003,0.1557072699069976,0.1002995520830154,0.1703487187623977,False,,,
1087700,1.0,56.0,2.0,4.0,31.79,0.0,1485420.0,True-2 Pred-1,-0.7822206020355225,1.0410699844360352,0.4433074295520782,0.1707790046930313,0.1732414066791534,0.1696076095104217,0.1708062291145324,0.1555041968822479,0.1600615531206131,False,,,
1087713,1.0,64.0,2.0,7.0,7.65,0.0,1594330.0,True-2 Pred-2,-1.07993745803833,1.4790704250335691,0.6775600910186768,0.1459849327802658,0.1632753908634185,0.1902338862419128,0.1744153797626495,0.1740803271532058,0.1520101577043533,True,,,
1087724,0.0,61.0,1.0,7.0,0.82,0.0,1352020.0,True-1 Pred-2,-0.8354536890983582,1.138831615447998,0.5046231746673584,0.1647842824459076,0.1711378246545791,0.1752505004405975,0.1716698557138443,0.1587122529745102,0.1584452986717224,False,,,
1087738,0.0,64.0,2.0,7.0,15.02,0.0,1317640.0,True-2 Pred-4,-1.5213552713394165,1.9334471225738523,0.8176823854446411,0.1252994537353515,0.1514160633087158,0.1985489577054977,0.1770841777324676,0.2050070464611053,0.1426442414522171,False,,,
1087746,0.0,67.0,0.0,5.0,0.77,0.0,1344350.0,True-0 Pred-0,-0.2572891116142273,0.4283447563648224,0.2348479926586151,0.2047858834266662,0.187664657831192,0.1512899994850158,0.1637094914913177,0.1250153630971908,0.1675345599651336,False,,,
1087752,1.0,65.0,5.0,5.0,9.79,0.0,1696460.0,True-5 Pred-0,0.2897156178951263,-0.2218856662511825,0.0368784815073013,0.2428615838289261,0.2021846920251846,0.1317589581012725,0.1543856859207153,0.0978804007172584,0.1709286272525787,False,,,
1087769,1.0,74.0,5.0,6.0,9.55,0.0,1637030.0,True-5 Pred-4,-1.225253939628601,1.5514155626296997,0.6110671758651733,0.1450757533311844,0.159880444407463,0.1835802495479583,0.1746694147586822,0.1845858693122863,0.1522083282470703,False,,,
1087775,0.0,68.0,4.0,10.0,8.13,0.0,1424050.0,True-4 Pred-4,-2.278934955596924,2.614565849304199,1.044522762298584,0.0968445017933845,0.1344516426324844,0.2003791630268097,0.1791662573814392,0.2665203213691711,0.1226380541920661,False,,,
1087797,1.0,68.0,2.0,5.0,6.05,0.0,1631760.0,True-2 Pred-0,0.3525083363056183,-0.2545424997806549,0.0681367740035057,0.2430191785097122,0.2038614004850387,0.1335121244192123,0.1540552675724029,0.0952599868178367,0.1702920645475387,True,,,
1087801,1.0,55.0,1.0,10.0,20.36,0.0,1804310.0,True-1 Pred-4,-1.271316409111023,1.5830800533294678,0.6287676095962524,0.1432722061872482,0.1597211509943008,0.1833543479442596,0.175309345126152,0.1879015564918518,0.1504413932561874,False,,,
1087819,1.0,50.0,4.0,6.0,7.25,0.0,1708510.0,True-4 Pred-0,-0.1723392903804779,0.2699317634105682,0.1505757123231887,0.2152071148157119,0.1911116540431976,0.1430150270462036,0.1618145406246185,0.120378240942955,0.1684734672307968,False,,,
1087832,0.0,66.0,1.0,11.0,10.04,0.0,1394920.0,True-1 Pred-1,-0.6282088756561279,0.9572442770004272,0.4770855009555816,0.1732270717620849,0.1757732182741165,0.1740940362215042,0.1696430444717407,0.145929679274559,0.1613328903913498,False,,,
1087848,0.0,70.0,2.0,4.0,14.48,0.0,1513070.0,True-2 Pred-0,-0.5089646577835083,0.7995538115501404,0.4177197515964508,0.1818846315145492,0.1797937899827957,0.168107658624649,0.1681599169969558,0.139014646410942,0.1630393415689468,True,,,
1087854,1.0,55.0,4.0,6.0,41.49,0.0,1622260.0,True-4 Pred-4,-1.6254092454910278,2.035867214202881,0.848281741142273,0.1209313794970512,0.1487335711717605,0.1997793465852737,0.1774994432926178,0.2127648591995239,0.1402914375066757,False,,,
1087860,0.0,56.0,2.0,5.0,79.37,0.0,1527040.0,True-2 Pred-4,-2.286013603210449,2.7165451049804688,1.2329223155975342,0.0902353674173355,0.1345462352037429,0.2139966487884521,0.1801259219646453,0.2643737494945526,0.1167220324277877,False,,,
1087905,1.0,53.0,3.0,3.0,11.56,0.0,1360460.0,True-3 Pred-4,-1.6174622774124146,2.0219247341156006,0.8737683296203613,0.1206967383623123,0.1501688957214355,0.2001038789749145,0.1780504584312439,0.2121412456035614,0.1388387680053711,False,,,
1087921,0.0,57.0,4.0,5.0,6.52,0.0,1439830.0,True-4 Pred-0,-0.6014726161956787,0.8335789442062378,0.3692379295825958,0.1820940822362899,0.1781066060066223,0.1635330468416214,0.1685602217912674,0.1445153504610061,0.1631907373666763,False,,,
1087933,0.0,58.0,0.0,5.0,9.7,0.0,1413870.0,True-0 Pred-4,-2.636404037475586,2.9261295795440674,1.187335968017578,0.0844409391283989,0.1272948235273361,0.1994317471981048,0.1790931224822998,0.298491358757019,0.1112479865550994,True,,,
1087949,1.0,73.0,4.0,6.0,0.92,0.0,1532410.0,True-4 Pred-0,0.3288216590881347,-0.2278153747320175,0.0751672759652137,0.2414509654045105,0.2032881528139114,0.1342449784278869,0.1544834524393081,0.096306100487709,0.1702263504266739,True,,,
1087957,1.0,68.0,1.0,7.0,8.46,0.0,1570800.0,True-1 Pred-0,0.1460348665714264,-0.0343330651521682,0.1074187234044075,0.2310542911291122,0.1984800994396209,0.1384118646383285,0.1573153287172317,0.1046180576086044,0.1701203733682632,False,,,
1087992,1.0,53.0,2.0,4.0,8.53,0.0,1696320.0,True-2 Pred-2,-0.7968607544898987,1.1134586334228516,0.4864241778850555,0.1664669811725616,0.1709860861301422,0.1752755492925644,0.1709482222795486,0.1562348306179046,0.1600882709026336,True,,,
1088006,0.0,60.0,2.0,7.0,40.62,0.0,1369610.0,True-2 Pred-4,-2.5092310905456543,2.905139684677124,1.2845662832260132,0.0837356373667717,0.1293848007917404,0.2115520387887954,0.1796957999467849,0.2843788266181946,0.111252874135971,False,,,
1088040,1.0,56.0,1.0,3.0,12.48,0.0,1478480.0,True-1 Pred-0,0.2889171540737152,-0.1971505731344223,0.0672522336244583,0.2403677105903625,0.2022210210561752,0.1340369135141372,0.1548823863267898,0.0980297699570655,0.1704622507095337,False,,,
1088053,1.0,67.0,1.0,11.0,1.8,0.0,1645980.0,True-1 Pred-0,0.0049827564507722,0.0907448977231979,0.1168260723352432,0.2248492687940597,0.1954062581062317,0.1396175324916839,0.1592419594526291,0.1113516315817833,0.1695334315299987,False,,,
1088068,1.0,68.0,2.0,4.0,23.54,0.0,1752440.0,True-2 Pred-2,-0.8765662908554077,1.1909798383712769,0.520804226398468,0.1621191948652267,0.1696354299783706,0.1770304590463638,0.1720194667577743,0.1612734645605087,0.1579219847917556,False,,,
1088071,1.0,77.0,1.0,3.0,0.72,0.0,1696380.0,True-1 Pred-0,-0.3701967298984527,0.5176717042922974,0.222321480512619,0.2012524902820587,0.1847579628229141,0.1507565528154373,0.1647047996520996,0.1311413496732711,0.167386844754219,False,,,
1088085,0.0,70.0,2.0,8.0,0.99,0.0,1564310.0,True-2 Pred-0,-0.2974371314048767,0.422243982553482,0.1861079484224319,0.2069052159786224,0.1869298815727234,0.147357776761055,0.1635214835405349,0.127094030380249,0.168191522359848,False,,,
1088094,1.0,65.0,4.0,2.0,36.78,0.0,1690500.0,True-4 Pred-2,-0.9737008213996888,1.3559452295303345,0.6327760219573975,0.1521214693784713,0.1664713025093078,0.1865206211805343,0.1735340356826782,0.1671856194734573,0.1541669070720672,False,,,
1088122,0.0,60.0,3.0,5.0,0.98,0.0,1366250.0,True-3 Pred-4,-2.90903115272522,3.2987377643585205,1.471745848655701,0.0700371488928794,0.1194199696183204,0.213957667350769,0.1779214441776275,0.3194670379161834,0.0991967692971229,False,,,
1088136,0.0,62.0,1.0,6.0,1.31,0.0,1521850.0,True-1 Pred-4,-1.56411874294281,2.0033886432647705,0.883931040763855,0.1211570873856544,0.1504657566547393,0.2030640840530395,0.1776708662509918,0.2077722549438476,0.1398699730634689,True,,,
1088145,0.0,57.0,3.0,4.0,45.98,0.0,1402860.0,True-3 Pred-4,-1.714759349822998,2.162359476089477,0.9863708019256592,0.113171674311161,0.1477544158697128,0.2075297832489013,0.1789204031229019,0.218787670135498,0.1338360458612442,False,,,
1088158,0.0,68.0,3.0,5.0,0.41,0.0,1353740.0,True-3 Pred-4,-1.7148429155349731,2.0610783100128174,0.8136961460113525,0.1207033321261406,0.1478786319494247,0.1938770413398742,0.17786805331707,0.220464289188385,0.13920858502388,False,,,
1088163,0.0,49.0,2.0,5.0,3.71,0.0,1630330.0,True-2 Pred-2,-1.5215086936950684,2.041845321655273,0.9924569129943848,0.1172497197985649,0.1510134935379028,0.213082954287529,0.1780492514371872,0.2033759355545044,0.137228637933731,True,,,
1088174,0.0,60.0,1.0,9.0,8.36,0.0,1397030.0,True-1 Pred-4,-2.578088521957397,2.966109037399292,1.3041198253631592,0.0816157758235931,0.1276289969682693,0.2112807929515838,0.1794264614582061,0.2904947102069855,0.1095532923936843,False,,,
1088180,1.0,51.0,0.0,10.0,2.21,0.0,1629600.0,True-0 Pred-0,0.3338842093944549,-0.2312885969877243,0.0789166390895843,0.2414507120847702,0.2035401910543441,0.1343672573566436,0.1544853001832962,0.0960936471819877,0.1700628250837326,True,,,
1088191,0.0,58.0,2.0,9.0,22.18,0.0,1712010.0,True-2 Pred-2,-0.9181593656539916,1.3284727334976196,0.6614794731140137,0.1523114293813705,0.1678541004657745,0.1891330778598785,0.1734248101711273,0.1634120047092437,0.1538645923137664,False,,,
1088208,0.0,63.0,2.0,6.0,3.39,0.0,1405450.0,True-2 Pred-0,0.1390473246574401,-0.0472710728645324,0.0890482440590858,0.2324278205633163,0.1985880881547927,0.1367639750242233,0.157156839966774,0.1048794388771057,0.1701838076114654,True,,,
1088214,0.0,63.0,5.0,7.0,49.27,0.0,1632390.0,True-5 Pred-4,-2.372785806655884,2.7513740062713623,1.1627682447433472,0.0904408022761344,0.1320477128028869,0.2071604430675506,0.1794301569461822,0.2733783721923828,0.1175424978137016,False,,,
1088223,0.0,61.0,3.0,6.0,20.57,0.0,1487410.0,True-3 Pred-4,-1.683281660079956,2.13314151763916,0.9551033973693848,0.1149541437625885,0.1478195786476135,0.2065882086753845,0.1784523725509643,0.2164821028709411,0.1357036232948303,False,,,
1088230,0.0,56.0,4.0,4.0,30.81,0.0,1383540.0,True-4 Pred-4,-2.125627040863037,2.580532550811768,1.1464073657989502,0.0962458699941635,0.1368777006864547,0.2135569453239441,0.1794602870941162,0.2509885728359222,0.1228706538677215,False,,,
1088241,0.0,66.0,1.0,4.0,63.86,0.0,1376400.0,True-1 Pred-0,-0.403808444738388,0.5623239278793335,0.2642478942871094,0.1976528018712997,0.1848136782646179,0.1531155705451965,0.1657358556985855,0.1330797970294952,0.1656023561954498,False,,,
1088259,0.0,56.0,2.0,10.0,0.76,0.0,1560310.0,True-2 Pred-4,-1.543457269668579,1.9538789987564087,0.8406826257705688,0.1239421218633651,0.1514621675014495,0.1992328763008117,0.177491158246994,0.2066417783498764,0.141229972243309,True,,,
1088262,0.0,49.0,3.0,5.0,32.59,0.0,1422990.0,True-3 Pred-4,-2.650929450988769,3.065908193588257,1.3886144161224363,0.0775052607059478,0.1257490515708923,0.2156779766082763,0.1793134957551956,0.2958235144615173,0.1059306785464286,False,,,
1088286,0.0,53.0,0.0,5.0,0.7,0.0,1593440.0,True-0 Pred-0,0.251963198184967,-0.1643108129501342,0.0653893649578094,0.2389141321182251,0.2012215405702591,0.1342699080705642,0.1553275436162948,0.099659226834774,0.1706076264381408,True,,,
1088295,1.0,56.0,1.0,9.0,8.07,0.0,1719020.0,True-1 Pred-0,0.2151519358158111,-0.0919219404458999,0.1157019436359405,0.2333681285381317,0.2003689557313919,0.1383820921182632,0.1565795987844467,0.1014702096581459,0.1698309630155563,False,,,
1088311,1.0,62.0,0.0,6.0,48.31,0.0,1617960.0,True-0 Pred-0,0.3882733881473541,-0.2780769765377044,0.080833613872528,0.2435482442378997,0.2048555612564087,0.1340759247541427,0.1537854373455047,0.0937797799706459,0.1699550449848175,False,,,
1088328,1.0,67.0,1.0,6.0,10.56,0.0,1776460.0,True-1 Pred-0,0.2238988280296325,-0.1516670882701873,0.0491517260670661,0.23902028799057,0.2004781812429428,0.1332934945821762,0.1554352045059204,0.1008638814091682,0.170908972620964,True,,,
1088335,0.0,63.0,4.0,4.0,30.38,0.0,1323850.0,True-4 Pred-0,0.3167591691017151,-0.1853286325931549,0.1223452314734458,0.2373966425657272,0.203409269452095,0.137585774064064,0.1554142981767654,0.0969796106219291,0.169214442372322,False,,,
1088344,0.0,58.0,1.0,6.0,9.32,0.0,1575070.0,True-1 Pred-4,-1.9571235179901123,2.3670358657836914,1.0150781869888306,0.1056738570332527,0.1416666656732559,0.2057560831308365,0.1791908740997314,0.2383975684642791,0.1293148696422577,False,,,
1088372,1.0,68.0,1.0,8.0,7.93,0.0,1635790.0,True-1 Pred-4,-1.903577208518982,2.335559129714966,1.000759243965149,0.10710459202528,0.1420370489358902,0.2071145921945572,0.1787809282541275,0.2338224053382873,0.1311404556035995,False,,,
1088389,0.0,56.0,0.0,4.0,65.55,0.0,1424660.0,True-0 Pred-4,-1.8627668619155884,2.27402400970459,0.9743192195892334,0.1096895784139633,0.1439014971256256,0.204468697309494,0.1789189130067825,0.2308928072452545,0.1321285665035247,False,,,
1088390,1.0,50.0,3.0,9.0,16.44,0.0,1591880.0,True-3 Pred-4,-1.3495914936065674,1.7100746631622314,0.7184759378433228,0.1360077708959579,0.1572432219982147,0.1903971880674362,0.1762354671955108,0.1930348426103592,0.1470815539360046,False,,,
1088401,1.0,69.0,1.0,7.0,16.53,0.0,1584420.0,True-1 Pred-2,-0.7598457932472229,1.0692753791809082,0.5055112838745117,0.1675888299942016,0.1734728515148162,0.1749861240386963,0.1712097078561782,0.1539568752050399,0.1587856411933899,False,,,
1088419,1.0,62.0,3.0,8.0,1.44,0.0,1611970.0,True-3 Pred-2,-1.4154108762741089,1.8349336385726929,0.8040832281112671,0.1291993260383606,0.1543983817100525,0.1982098072767257,0.1767629981040954,0.1971230059862136,0.1443065106868744,True,,,
1088425,1.0,73.0,4.0,9.0,7.35,0.0,1563850.0,True-4 Pred-0,-0.3815003633499145,0.6489598155021667,0.377034991979599,0.1897710263729095,0.1838550269603729,0.1636647433042526,0.1666473448276519,0.1318613439798355,0.1642005145549774,True,,,
1088448,1.0,68.0,0.0,10.0,1.95,0.0,1687320.0,True-0 Pred-0,0.2760648131370544,-0.1983430087566375,0.0508758276700973,0.2411412596702575,0.2018580585718155,0.1329291760921478,0.1547881811857223,0.0985338911414146,0.1707493364810943,True,,,
1088460,1.0,70.0,4.0,7.0,43.92,0.0,1746700.0,True-4 Pred-0,0.3400582075119018,-0.2365660816431045,0.0764842629432678,0.2418050020933151,0.2035504728555679,0.1342650800943374,0.1543523222208023,0.0958250612020492,0.1702020317316055,False,,,
1088476,0.0,52.0,2.0,6.0,2.81,0.0,1586680.0,True-2 Pred-4,-2.5562217235565186,3.004245519638061,1.359988570213318,0.0798414573073387,0.1269858181476593,0.2180242091417312,0.1792429685592651,0.2870326042175293,0.1088729277253151,False,,,
1088487,0.0,65.0,3.0,9.0,5.04,0.0,1544300.0,True-3 Pred-2,-0.8557384610176086,1.207383394241333,0.5567079782485962,0.1603861302137375,0.1695877909660339,0.1806536614894867,0.1720892488956451,0.1598092466592788,0.1574738770723343,False,,,
1088493,0.0,48.0,2.0,7.0,18.81,0.0,1705330.0,True-2 Pred-4,-1.632360816001892,2.046596050262451,0.8638722896575928,0.1201251074671745,0.1487342864274978,0.2006230503320694,0.1776807755231857,0.2132744491100311,0.1395622342824936,False,,,
1088507,1.0,75.0,3.0,5.0,1.51,0.0,1576420.0,True-3 Pred-0,0.375957727432251,-0.2678305208683014,0.0794120877981185,0.2431327253580093,0.2045268267393112,0.1340993195772171,0.1539255380630493,0.0942942276597023,0.1700212955474853,False,,,
1088526,0.0,48.0,1.0,6.0,12.62,0.0,1490140.0,True-1 Pred-2,-1.0309230089187622,1.4635597467422483,0.7366162538528442,0.144808679819107,0.1652303636074066,0.1943560987710952,0.1748138666152954,0.1705513149499893,0.1502396464347839,False,,,
1088534,0.0,69.0,1.0,6.0,1.64,0.0,1321660.0,True-1 Pred-1,-0.6131646633148193,0.9105451107025146,0.449518471956253,0.1760757118463516,0.1770759522914886,0.1707820743322372,0.1694138795137405,0.1451108455657959,0.1615415960550308,False,,,
1088542,0.0,62.0,0.0,9.0,0.81,0.0,1552240.0,True-0 Pred-0,0.312841385602951,-0.2030537128448486,0.0894491299986839,0.2396659702062606,0.2029705196619033,0.1354017108678817,0.1549270004034042,0.0970526337623596,0.1699822098016739,True,,,
1088555,0.0,74.0,2.0,9.0,1.49,0.0,1601500.0,True-2 Pred-0,0.1115320548415184,0.0553354173898696,0.1838765442371368,0.2237116694450378,0.1976748704910278,0.1445508897304535,0.1588710248470306,0.1064309552311897,0.1687606424093246,False,,,
1088578,1.0,75.0,3.0,6.0,4.71,0.0,1628380.0,True-3 Pred-0,0.3104108572006225,-0.2434508651494979,0.034783698618412,0.243963360786438,0.2027768939733505,0.1313498616218567,0.1540887057781219,0.0969712734222412,0.1708498746156692,False,,,
1088615,1.0,72.0,1.0,9.0,7.95,0.0,1770050.0,True-1 Pred-0,-0.2956531941890716,0.4198365807533264,0.1982634663581848,0.2065327912569046,0.1875898689031601,0.147629514336586,0.163760706782341,0.12702377140522,0.1674633026123047,False,,,
1088629,1.0,48.0,1.0,6.0,20.97,0.0,1870960.0,True-1 Pred-0,-0.5496349930763245,0.8440192341804504,0.4294433295726776,0.1795715987682342,0.1786272823810577,0.1692293435335159,0.1686327457427978,0.1413823366165161,0.1625567078590393,False,,,
1088647,1.0,75.0,1.0,7.0,2.57,0.0,1626880.0,True-1 Pred-0,0.0145600661635398,0.1517991721630096,0.1900472939014434,0.2190619558095932,0.1948497891426086,0.1460674405097961,0.1600824892520904,0.1110770180821418,0.1688612550497055,False,,,
1088650,1.0,60.0,0.0,7.0,3.92,0.0,1757320.0,True-0 Pred-0,-0.3219272792339325,0.4869251847267151,0.2365467697381973,0.2021028399467468,0.1859612613916397,0.1517301350831985,0.1643989533185959,0.1285111308097839,0.1672956794500351,True,,,
1088664,1.0,62.0,3.0,9.0,8.25,0.0,1504460.0,True-3 Pred-0,-0.0722020044922828,0.1652452647686004,0.1138574928045272,0.2215313464403152,0.1929186135530471,0.1404017806053161,0.1600439697504043,0.1151733100414276,0.1699309796094894,True,,,
1088673,1.0,63.0,1.0,8.0,7.27,0.0,1808400.0,True-1 Pred-1,-0.5959590077400208,0.9200049638748168,0.4829231798648834,0.174542561173439,0.1774434000253677,0.1735526770353317,0.1696128994226455,0.1440426409244537,0.1608057916164398,False,,,
1088688,0.0,60.0,2.0,9.0,27.77,0.0,1280400.0,True-2 Pred-4,-1.5564583539962769,1.9604581594467163,0.8341124057769775,0.1238687708973884,0.1511016190052032,0.198598101735115,0.1774631291627884,0.2076710164546966,0.1412973552942276,False,,,
1088696,1.0,69.0,0.0,7.0,0.32,0.0,1577430.0,True-0 Pred-0,-0.1092127189040184,0.2130657881498336,0.1368408650159835,0.2183979600667953,0.1921513527631759,0.1422062814235687,0.1608264446258545,0.1171006262302398,0.1693173497915268,False,,,
1088705,0.0,58.0,2.0,7.0,1.91,0.0,1520390.0,True-2 Pred-4,-1.3918646574020386,1.7801709175109863,0.7446693181991577,0.1327649801969528,0.1550064831972122,0.1936876028776168,0.1762516051530838,0.1958087682723999,0.1464805603027343,False,,,
1088721,1.0,61.0,0.0,6.0,1.76,0.0,1617320.0,True-0 Pred-0,-0.4123182594776153,0.7170820236206055,0.4321918189525604,0.1848374754190445,0.1828546673059463,0.1684174239635467,0.1675424426794052,0.1335465162992477,0.1628015041351318,True,,,
